TIPO_PRODUTO;NOME_PRODUTO;DATA_FINALIZACAO_PROCESSO;CATEGORIA_REGULATORIA;NUMERO_REGISTRO_PRODUTO;DATA_VENCIMENTO_REGISTRO;NUMERO_PROCESSO;CLASSE_TERAPEUTICA;EMPRESA_DETENTORA_REGISTRO;SITUACAO_REGISTRO;PRINCIPIO_ATIVO;REGISTRO_VALIDO;ANO_REGISTRO;CLASSE_TERAPEUTICA_NORMALIZADA
MEDICAMENTO;FASYS;19/08/2019;SIMILAR;154230296.0;2029-01-08;25351183157201230;ANTIVIROTICOS (INIBE REPLICACAO VIROTICA);03485572000104 - GEOLAB INDUSTRIA FARMACEUTICA S/A;VALIDO;ACICLOVIR;Sim;2029;antiviroticos_(inibe_replicacao_virotica)
MEDICAMENTO;FATOR IX DE COAGULACAO HEMOBRAS;11/04/2022;SIMILAR;193040005.0;2032-01-04;25351836480202123;OUTROS DERIVADOS DO SANGUE E SUBSTITUTOS;07607851000146 - EMPRESA BRASILEIRA DE HEMODERIVADOS E BIOTECNOLOGIA;VALIDO;FATOR IX DE COAGULACAO;Sim;2032;outros_derivados_do_sangue_e_substitutos
MEDICAMENTO;FATOR IX GRIFOLS;29/08/2005;BIOLOGICO;136410009.0;2025-01-08;25351292179200402;FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA;02513899000171 - GRIFOLS BRASIL LTDA;VALIDO;FATOR IX DE COAGULACAO;Sim;2025;fracoes_do_sangue_ou_plasma_exceto_gamaglobulina
MEDICAMENTO;FATOR VIII DE COAGULACAO HEMOBRAS;04/04/2022;BIOLOGICO;193040004.0;2032-01-04;25351836354202179;SANGUE, DERIVADOS E SUBSTITUTOS EXCETO IMUNOPROTECAO;07607851000146 - EMPRESA BRASILEIRA DE HEMODERIVADOS E BIOTECNOLOGIA;VALIDO;FATOR VIII DE COAGULACAO;Sim;2032;sangue,_derivados_e_substitutos_exceto_imunoprotecao
MEDICAMENTO;FAULBLASTINA;17/07/2006;NOVO;100330130.0;2025-01-11;25351192307200672;ANTINEOPLASICO;61230314000175 - LIBBS FARMACEUTICA LTDA;VALIDO;SULFATO DE VIMBLASTINA;Sim;2025;antineoplasico
MEDICAMENTO;FAULDACAR;27/11/2006;SIMILAR;100330136.0;2028-01-08;25351192186200669;OUTROS ANTINEOPLASICOS;61230314000175 - LIBBS FARMACEUTICA LTDA;VALIDO;DACARBAZINA;Sim;2028;outros_antineoplasicos
MEDICAMENTO;FAULDCARBO;20/11/2006;SIMILAR;100330133.0;2029-01-02;25351191565200631;ANTINEOPLASICO;61230314000175 - LIBBS FARMACEUTICA LTDA;VALIDO;CARBOPLATINA;Sim;2029;antineoplasico
MEDICAMENTO;FAULDCISPLA;22/01/2007;SIMILAR;100330140.0;2028-01-04;25351195127200642;ANTINEOPLASICOS CITOTOXICOS;61230314000175 - LIBBS FARMACEUTICA LTDA;VALIDO;CISPLATINA;Sim;2028;antineoplasicos_citotoxicos
MEDICAMENTO;FAULDCITA;08/01/2007;SIMILAR;100330138.0;2029-01-12;25351193462200614;ANTIMETABOLICOS ANALOGOS DA PIRIMIDINA;61230314000175 - LIBBS FARMACEUTICA LTDA;VALIDO;CITARABINA;Sim;2029;antimetabolicos_analogos_da_pirimidina
MEDICAMENTO;FAULDFLUOR;22/01/2007;SIMILAR;100330139.0;2029-01-06;25351191592200612;ANTIMETABOLICOS ANALOGOS DA PIRIMIDINA;61230314000175 - LIBBS FARMACEUTICA LTDA;VALIDO;FLUORURACILA;Sim;2029;antimetabolicos_analogos_da_pirimidina
MEDICAMENTO;FAULDLEUCO;12/02/2007;SIMILAR;100330142.0;2029-01-06;25351191642200653;ANTIMETABOLICOS ANTAGONISTAS DO ACIDO FOLICO;61230314000175 - LIBBS FARMACEUTICA LTDA;VALIDO;FOLINATO DE CALCIO;Sim;2029;antimetabolicos_antagonistas_do_acido_folico
MEDICAMENTO;FAULDMETRO;02/01/2007;SIMILAR;100330137.0;2028-01-08;25351191618200614;ANTIMETABOLICOS ANTAGONISTAS DO ACIDO FOLICO;61230314000175 - LIBBS FARMACEUTICA LTDA;VALIDO;METOTREXATO;Sim;2028;antimetabolicos_antagonistas_do_acido_folico
MEDICAMENTO;FAULDOXO;20/11/2006;SIMILAR;100330134.0;2028-01-08;25351192210200660;ANTIBIOTICOS ANTINEOPLASICOS;61230314000175 - LIBBS FARMACEUTICA LTDA;VALIDO;CLORIDRATO DE DOXORRUBICINA;Sim;2028;antibioticos_antineoplasicos
MEDICAMENTO;FAULDVINCRI;20/11/2006;SIMILAR;100330135.0;2025-01-07;25351192273200616;ANTINEOPLASICOS CITOTOXICOS;61230314000175 - LIBBS FARMACEUTICA LTDA;VALIDO;SULFATO DE VINCRISTINA;Sim;2025;antineoplasicos_citotoxicos
MEDICAMENTO;FAXXA;16/11/2020;SIMILAR;105830984.0;2030-01-11;25351735543202044;ANTITROMBOTICO;45992062000165 - GERMED FARMACEUTICA LTDA;VALIDO;RIVAROXABANA;Sim;2030;antitrombotico
MEDICAMENTO;FAZOLIX;07/05/2007;SIMILAR;114020049.0;2012-01-05;25351471856200619;ANTIBIOTICOS SISTEMICOS SIMPLES;06629745000109 - NOVAFARMA INDUSTRIA FARMACEUTICA LTDA;VALIDO;CEFAZOLINA SODICA;Sim;2012;antibioticos_sistemicos_simples
MEDICAMENTO;FAZOLON;05/08/2013;SIMILAR;116370093.0;2028-01-06;25351330313201347;CEFALOSPORINAS;58430828000160 - BLAU FARMACEUTICA S.A.;VALIDO;CEFAZOLINA SODICA;Sim;2028;cefalosporinas
MEDICAMENTO;FDG;31/12/2018;RADIOFARMACO;179250001.0;2028-01-12;25351407032201568;AGENTES DIAGNOSTICOS RADIOATIVOS;08944601000164 - VILLAS BOAS RADIOFARMACOS BRASIL S/A;VALIDO;FLUDESOXIGLICOSE 18F;Sim;2028;agentes_diagnosticos_radioativos
MEDICAMENTO;FEBUPEN;12/01/2009;SIMILAR;102350920.0;2029-01-01;25351464994200714;ANTINFLAMATORIOS;57507378000365 - EMS S/A;VALIDO;ACECLOFENACO;Sim;2029;antinflamatorios
MEDICAMENTO;FEIBA;28/09/2020;BIOLOGICO;106390298.0;2026-01-09;25351779291202065;FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA;60397775000174 - TAKEDA PHARMA LTDA.;VALIDO;COMPLEXO PROTROMBINICO PARCIALMENTE ATIVADO;Sim;2026;fracoes_do_sangue_ou_plasma_exceto_gamaglobulina
MEDICAMENTO;FELDENE;03/07/2017;NOVO;121100386.0;2029-01-10;25351099825201710;ANTINFLAMATORIOS;61072393000133 - WYETH INDUSTRIA FARMACEUTICA LTDA;VALIDO;PIROXICAM;Sim;2029;antinflamatorios
MEDICAMENTO;FELISSA;02/05/2017;SIMILAR;146820054.0;2027-01-05;25351210911201660;ANTIDEPRESSIVOS;05035244000123 - SUN FARMACEUTICA DO BRASIL LTDA;VALIDO;OXALATO DE ESCITALOPRAM;Sim;2027;antidepressivos
MEDICAMENTO;FEMARA;28/12/2001;NOVO;100680100.0;2028-01-04;250000371809621;ANTINEOPLASICO;56994502000130 - NOVARTIS BIOCIENCIAS S.A;VALIDO;LETROZOL;Sim;2028;antineoplasico
MEDICAMENTO;FEMIANE;13/12/2010;NOVO;170560060.0;2026-01-08;25351090406200882;ANTICONCEPCIONAIS;18459628000115 - BAYER S.A.;VALIDO;ETINILESTRADIOL +  GESTODENO;Sim;2026;anticoncepcionais
MEDICAMENTO;FEMIGESTROL;12/01/1998;SIMILAR;106460123.0;2028-01-01;250000020979702;ANTINEOPLASICO;61282661000141 - LABORATORIO QUIMICO FARMACEUTICO BERGAMO LTDA;VALIDO;ACETATO DE MEGESTROL;Sim;2028;antineoplasico
MEDICAMENTO;FEMINA;29/03/2021;SIMILAR;105730763.0;2030-01-05;25351723203202071;ANTICONCEPCIONAIS;60659463002992 - ACHE LABORATORIOS FARMACEUTICOS S.A;VALIDO;DESOGESTREL +  ETINILESTRADIOL;Sim;2030;anticoncepcionais
MEDICAMENTO;FEMME;19/12/2000;ESPECIFICO;105730246.0;2028-01-03;250000079229793;POLIVITAMINICOS COM MINERAIS;60659463002992 - ACHE LABORATORIOS FARMACEUTICOS S.A;VALIDO;ACETATO DE RACEALFATOCOFEROL +  ACETATO DE RETINOL +  BIOTINA +  CARBONATO DE CALCIO +  CIANOCOBALAMINA 0 + 1% +  CLORETO DE CROMO +  CLORIDRATO DE PIRIDOXINA +  COLECALCIFEROL +  ESTEARATO DE MAGNESIO +  FUMARATO FERROSO +  MISTURA DE IODETO DE POTASSIO +  NICOTINAMIDA +  NITRATO DE TIAMINA +  PANTOTENATO CALCICO +  RIBOFLAVINA +  SULFATO DE MANGANES MONOIDRATADO +  ACIDO ASCO;Sim;2028;polivitaminicos_com_minerais
MEDICAMENTO;FEMME COM FLUOR;02/04/1998;ESPECIFICO;105730249.0;2028-01-04;250000087159774;POLIVITAMINICOS COM MINERAIS;60659463002992 - ACHE LABORATORIOS FARMACEUTICOS S.A;VALIDO;ACETATO DE RACEALFATOCOFEROL +  ACETATO DE RETINOL +  BIOTINA +  CARBONATO DE CALCIO +  CIANOCOBALAMINA +  CLORETO DE CROMO +  CLORIDRATO DE PIRIDOXINA +  COLECALCIFEROL +  FLUORETO DE SODIO +  FUMARATO FERROSO +  MISTURA DE IODETO DE POTASSIO +  MONONITRATO DE TIAMINA +  NICOTINAMIDA +  PANTOTENATO CALCICO +  RIBOFLAVINA +  SULFATO DE MANGANES +  ACIDO ASCORBICO +  ACIDO FOLIC;Sim;2028;polivitaminicos_com_minerais
MEDICAMENTO;FEMME FOLICO;11/04/2011;ESPECIFICO;105730397.0;2026-01-04;25351407562201045;ANTIANEMICOS;60659463002992 - ACHE LABORATORIOS FARMACEUTICOS S.A;VALIDO;ACIDO FOLICO;Sim;2026;antianemicos
MEDICAMENTO;FEMMESIL;30/09/2019;SIMILAR;102351314.0;2029-01-09;25351720415201709;ANTI-FUNGICOS;57507378000365 - EMS S/A;VALIDO;NITRATO DE BUTOCONAZOL;Sim;2029;anti-fungicos
MEDICAMENTO;FEMOSTON;12/09/2011;NOVO;105530349.0;2027-01-10;25351256754201156;ESTROGENOS ASSOCS  A OUTROS FARMACOS EXCLUSIVE ANDROGENOS;56998701000116 - ABBOTT LABORATORIOS DO BRASIL LTDA;VALIDO;DIDROGESTERONA +  ESTRADIOL HEMI-HIDRATADO;Sim;2027;estrogenos_assocs__a_outros_farmacos_exclusive_androgenos
MEDICAMENTO;FEMYNAZOL;11/04/2016;SIMILAR;155840502.0;2026-01-04;25351784685201497;ANTI-FUNGICOS;05161069000110 - BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A;VALIDO;NITRATO DE BUTOCONAZOL;Sim;2026;anti-fungicos
MEDICAMENTO;FEN;29/06/2020;SIMILAR;100431309.0;2030-01-06;25351415079201398;ANTINFLAMATORIOS ANTIREUMATICOS;61190096000192 - EUROFARMA LABORATORIOS S.A.;VALIDO;ACIDO MEFENAMICO;Sim;2030;antinflamatorios_antireumaticos
MEDICAMENTO;FENAFLAN;06/07/2001;SIMILAR;103700080.0;2026-01-08;2500100492986;ANTINFLAMATORIOS;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;AMIDO +  DICLOFENACO DIETILAMONIO +  DICLOFENACO POTASSICO +  DICLOFENACO ACIDO;Sim;2026;antinflamatorios
MEDICAMENTO;FENAFLAN;21/09/2015;SIMILAR;103700651.0;2025-01-09;25351110424201517;ANTINFLAMATORIOS;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;DICLOFENACO RESINATO;Sim;2025;antinflamatorios
MEDICAMENTO;FENAFLEX - ODC;17/07/2000;SIMILAR;141070009.0;2025-01-07;250000327569980;RELAXANTES MUSCULARES CENTRAIS-ASSOCIACOES MEDICAMENTOSAS;02501297000102 - PHARLAB INDUSTRIA FARMACEUTICA S.A.;VALIDO;CAFEINA +  CITRATO DE ORFENADRINA +  DIPIRONA;Sim;2025;relaxantes_musculares_centrais-associacoes_medicamentosas
MEDICAMENTO;FENAREN;29/07/1988;SIMILAR;104970120.0;2028-01-07;250000020798821;ANTINFLAMATORIOS;60665981000118 - UNIAO QUIMICA FARMACEUTICA NACIONAL S/A;VALIDO;DICLOFENACO DIETILAMONIO +  DICLOFENACO SODICO;Sim;2028;antinflamatorios
MEDICAMENTO;FENAXXE;01/10/2018;SIMILAR;143810216.0;2028-01-10;25351749124201395;ANTI-HISTAMINICOS SISTEMICOS;02814497000107 - CIMED INDUSTRIA S.A;VALIDO;CLORIDRATO DE FEXOFENADINA;Sim;2028;anti-histaminicos_sistemicos
MEDICAMENTO;FENAZIC;17/10/2016;SIMILAR;122140099.0;2026-01-10;25351274473201668;OUTROS PRODUTOS COM ACAO NO TRATO URINARIO;55980684000127 - ZODIAC PRODUTOS FARMACEUTICOS S/A;VALIDO;BROMIDRATO DE DARIFENACINA;Sim;2026;outros_produtos_com_acao_no_trato_urinario
MEDICAMENTO;FENBIP;30/07/2018;SIMILAR;126750322.0;2028-01-07;25351717641201451;ANTIINFLAMATORIOS E ANTIREUMATICOS;72593791000111 - NOVA QUIMICA FARMACEUTICA S/A;VALIDO;CETOPROFENO;Sim;2028;antiinflamatorios_e_antireumaticos
MEDICAMENTO;FENDICAL;21/02/2003;SIMILAR;105500154.0;2028-01-02;250000306809868;OUTROS PRODUTOS COM ACAO NA PELE E MUCOSAS;48396378000182 - UCI - FARMA INDUSTRIA FARMACEUTICA LTDA;VALIDO;FINASTERIDA;Sim;2028;outros_produtos_com_acao_na_pele_e_mucosas
MEDICAMENTO;FENERGAN;24/06/2019;NOVO;183260358.0;2026-01-08;25351189515201917;ANTI-HISTAMINICOS SISTEMICOS;10588595001092 - SANOFI MEDLEY FARMACEUTICA LTDA.;VALIDO;CLORIDRATO DE PROMETAZINA;Sim;2026;anti-histaminicos_sistemicos
MEDICAMENTO;FENILEFRIN;17/10/1996;SIMILAR;102980169.0;2026-01-10;2500100388487;VASOCONSTRITORES E HIPERTENSORES;44734671000151 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.;VALIDO;CLORIDRATO DE FENILEFRINA;Sim;2026;vasoconstritores_e_hipertensores
MEDICAMENTO;FENIRAX;10/06/2019;SIMILAR;118190194.0;2029-01-06;25351101428201938;ANTI-HISTAMINICOS SISTEMICOS;92265552000140 - MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;VALIDO;MALEATO DE DEXCLORFENIRAMINA;Sim;2029;anti-histaminicos_sistemicos
MEDICAMENTO;FENITAL;16/04/2001;SIMILAR;102980015.0;2028-01-12;2599201526173;ANTICONVULSIVANTES;44734671000151 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.;VALIDO;FENITOINA SODICA;Sim;2028;anticonvulsivantes
MEDICAMENTO;FENITAL ORAL;24/04/2017;SIMILAR;102980453.0;2027-01-04;25351683800201517;ANTICONVULSIVANTES;44734671000151 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.;VALIDO;FENITOINA;Sim;2027;anticonvulsivantes
MEDICAMENTO;FENITOINA SODICA;16/01/2017;GENERICO;102980446.0;2027-01-01;25351807813201619;ANTICONVULSIVANTES;44734671000151 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.;VALIDO;FENITOINA SODICA;Sim;2027;anticonvulsivantes
MEDICAMENTO;FENITOINA;30/01/2017;GENERICO;113430193.0;2027-01-01;25351002460201576;ANTICONVULSIVANTES;19570720000110 - HIPOLABOR FARMACEUTICA LTDA;VALIDO;FENITOINA;Sim;2027;anticonvulsivantes
MEDICAMENTO;FENITOINA SODICA;30/07/2007;GENERICO;103700507.0;2027-01-07;25351138373200788;ANTICONVULSIVANTES;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;FENITOINA SODICA;Sim;2027;anticonvulsivantes
MEDICAMENTO;FENLOC;22/05/2017;SIMILAR;156510065.0;2027-01-05;25351204889201265;ANTINFLAMATORIOS;05254971000181 - ZYDUS NIKKHO FARMACEUTICA LTDA;VALIDO;ACECLOFENACO;Sim;2027;antinflamatorios
MEDICAMENTO;FENOBARBITAL;17/08/2015;GENERICO;103700640.0;2025-01-08;25351004616201119;ANTICONVULSIVANTES;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;FENOBARBITAL +  FENOBARBITAL SODICO;Sim;2025;anticonvulsivantes
MEDICAMENTO;FENOBARBITAL (PORT. 344/98 LISTA B1);24/03/2006;GENERICO;104971330.0;2026-01-03;25351006042200607;ANTICONVULSIVANTES;60665981000118 - UNIAO QUIMICA FARMACEUTICA NACIONAL S/A;VALIDO;FENOBARBITAL;Sim;2026;anticonvulsivantes
MEDICAMENTO;FENOBRATY;30/05/2011;SIMILAR;167730337.0;2026-01-05;25351394329200837;ANTILIPEMICOS;05044984000126 - LEGRAND PHARMA INDUSTRIA FARMACEUTICA LTDA;VALIDO;FENOFIBRATO;Sim;2026;antilipemicos
MEDICAMENTO;FENOCRIS;13/01/1997;SIMILAR;102980016.0;2028-01-10;2599201547573;ANTICONVULSIVANTES;44734671000151 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.;VALIDO;FENOBARBITAL +  FENOBARBITAL SODICO;Sim;2028;anticonvulsivantes
MEDICAMENTO;FENOFIBRATO;20/06/2014;GENERICO;110390176.0;2029-01-06;25351175921201427;ANTILIPEMICOS;43640754000119 - FUNDACAO PARA O REMEDIO POPULAR - FURP;VALIDO;FENOFIBRATO;Sim;2029;antilipemicos
MEDICAMENTO;FENOFIBRATO;28/09/2020;GENERICO;104810161.0;2030-01-09;25351043009201478;ANTILIPEMICOS;48113906000149 - 1FARMA INDUSTRIA FARMACEUTICA LTDA;VALIDO;FENOFIBRATO;Sim;2030;antilipemicos
MEDICAMENTO;FENOSUPREX;16/05/2016;SIMILAR;105830784.0;2026-01-05;25351148599201304;AGENTE IMUNOSUPRESSOR;45992062000165 - GERMED FARMACEUTICA LTDA;VALIDO;MICOFENOLATO DE SODIO;Sim;2026;agente_imunosupressor
MEDICAMENTO;FENOXIMETILPENICILINA POTASSICA;30/03/2004;GENERICO;103700453.0;2029-01-03;25351016192200378;FENOXIPENICILINAS;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;FENOXIMETILPENICILINA POTASSICA;Sim;2029;fenoxipenicilinas
MEDICAMENTO;FENTANEST;24/10/1988;SIMILAR;102980081.0;2028-01-10;2500100569588;ANALGESICOS NARCOTICOS;44734671000151 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.;VALIDO;CITRATO DE FENTANILA;Sim;2028;analgesicos_narcoticos
MEDICAMENTO;FENTANIL;28/09/2020;NOVO;155620060.0;2025-01-09;25351694549202054;ANALGESICOS NARCOTICOS;05439635000103 - ANTIBIOTICOS DO BRASIL LTDA;VALIDO;CITRATO DE FENTANILA;Sim;2025;analgesicos_narcoticos
MEDICAMENTO;FENTEUDINI;24/04/2017;SIMILAR;103700702.0;2027-01-04;25351587941201661;BRONCODILATADORES;17159229000176 - LABORATORIO TEUTO BRASILEIRO S/A;VALIDO;BROMIDRATO DE FENOTEROL;Sim;2027;broncodilatadores
MEDICAMENTO;FENTIZOL;26/07/2004;NOVO;105730327.0;2028-01-06;25351067153200339;ANTIMICOTICOS PARA USO TOPICO;60659463002992 - ACHE LABORATORIOS FARMACEUTICOS S.A;VALIDO;NITRATO DE FENTICONAZOL;Sim;2028;antimicoticos_para_uso_topico
MEDICAMENTO;FERANE 35;06/07/2020;SIMILAR;115600222.0;2027-01-11;25351143985202060;ANDROGENOS SIMPLES;17562075000169 - CIFARMA CIENTIFICA FARMACEUTICA LTDA;VALIDO;ACETATO DE CIPROTERONA +  ETINILESTRADIOL;Sim;2027;androgenos_simples
MEDICAMENTO;FERID;19/06/1997;SIMILAR;104970268.0;2027-01-06;2500001609888;ANTINFECCIOSOS TOPICOS;60665981000118 - UNIAO QUIMICA FARMACEUTICA NACIONAL S/A;VALIDO;BACITRACINA ZINCICA +  SULFATO DE NEOMICINA;Sim;2027;antinfecciosos_topicos
MEDICAMENTO;FERINJECT;29/10/2012;ESPECIFICO;106390262.0;2027-01-10;25351770404201123;ANTIANEMICOS SIMPLES;60397775000174 - TAKEDA PHARMA LTDA.;VALIDO;CARBOXIMALTOSE FERRICA;Sim;2027;antianemicos_simples
MEDICAMENTO;FEROXENE;03/05/2010;;156200009.0;2013-01-06;25351822806200814;ANTINFLAMATORIOS;03993167000199 - VIDFARMA INDUSTRIA DE MEDICAMENTOS LTDA;VALIDO;PIROXICAM;Sim;2013;antinflamatorios
MEDICAMENTO;FERRIPROX;22/07/2002;NOVO;100580101.0;2027-01-07;253510278720110;OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE;61363032000146 - CHIESI FARMACEUTICA LTDA;VALIDO;DEFERIPRONA;Sim;2027;outros_produtos_que_atuam_no_sangue_e_hematopoiese
MEDICAMENTO;FERRO;25/03/2019;ESPECIFICO;109740275.0;2029-01-03;25351224136201891;ANTIANEMICOS SIMPLES;49475833000106 - BIOLAB SANUS FARMACEUTICA LTDA;VALIDO;FERRIPOLIMALTOSE;Sim;2029;antianemicos_simples
MEDICAMENTO;FERROPURUM;27/06/2016;ESPECIFICO;116370138.0;2026-01-06;25351786033201406;ANTIANEMICOS SIMPLES;58430828000160 - BLAU FARMACEUTICA S.A.;VALIDO;SACARATO DE HIDROXIDO FERRICO;Sim;2026;antianemicos_simples
MEDICAMENTO;FERTNON;06/07/2020;SIMILAR;115600221.0;2028-01-01;25351143973202035;ANTICONCEPCIONAIS;17562075000169 - CIFARMA CIENTIFICA FARMACEUTICA LTDA;VALIDO;ETINILESTRADIOL +  GESTODENO;Sim;2028;anticoncepcionais
MEDICAMENTO;FERTRYX;11/05/2020;ESPECIFICO;188710008.0;2030-01-05;25351846573201861;ANTIANEMICOS A BASE DE FERRO - ASSOCIACOES MEDICAMENTOSAS;12022755000176 - GALLIA INDUSTRIA FARMACEUTICA LTDA;VALIDO;FERROCARBONILA +  ACIDO FOLICO;Sim;2030;antianemicos_a_base_de_ferro_-_associacoes_medicamentosas
MEDICAMENTO;FERVEX;02/10/1998;SIMILAR;106890103.0;2028-01-10;250000243679881;ANALGESICOS;92695691000103 - KLEY HERTZ FARMACEUTICA S.A;VALIDO;PARACETAMOL;Sim;2028;analgesicos
MEDICAMENTO;FERVITIN;26/02/2018;ESPECIFICO;126750309.0;2028-01-02;25351143092201719;ANTIANEMICOS;72593791000111 - NOVA QUIMICA FARMACEUTICA S/A;VALIDO;BISGLICINATO FERROSO +  GLICINATO FERRICO;Sim;2028;antianemicos
MEDICAMENTO;FETZIM;13/05/2019;NOVO;101470187.0;2029-01-05;25351804975201626;ANTIDEPRESSIVOS;43426626000177 - ALLERGAN PRODUTOS FARMACEUTICOS LTDA;VALIDO;CLORIDRATO DE LEVOMILNACIPRANA;Sim;2029;antidepressivos
MEDICAMENTO;FEXX;18/02/2019;SIMILAR;104810147.0;2029-01-02;25351354302201883;ANTI-HISTAMINICOS SISTEMICOS;48113906000149 - 1FARMA INDUSTRIA FARMACEUTICA LTDA;VALIDO;CLORIDRATO DE FEXOFENADINA;Sim;2029;anti-histaminicos_sistemicos
MEDICAMENTO;FIBIRAX   PLANT;12/07/2010;FITOTERAPICO;102350994.0;2025-01-07;25351578916200933;LAXANTES SUAVIZADORES OU EMOLIENTES;57507378000365 - EMS S/A;VALIDO;PLANTAGO OVATA FORSSK.;Sim;2025;laxantes_suavizadores_ou_emolientes
MEDICAMENTO;FIBREMS;05/07/2010;FITOTERAPICO;135690572.0;2025-01-07;25351595239200971;LAXANTES SUAVIZADORES OU EMOLIENTES;00923140000131 - EMS SIGMA PHARMA LTDA;VALIDO;PLANTAGO OVATA PHIL.;Sim;2025;laxantes_suavizadores_ou_emolientes
MEDICAMENTO;FIBRINASE COM CLORANFENICOL;31/10/2001;NOVO;102980017.0;2026-01-07;2599100916780;CICATRIZANTES;44734671000151 - CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA.;VALIDO;CLORANFENICOL +  DESOXIRRIBONUCLEASE +  FIBRINOLISINA;Sim;2026;cicatrizantes
MEDICAMENTO;FIBROGAMMIN P;11/07/2000;BIOLOGICO;101510104.0;2025-01-12;250000006589404;OUTROS PRODUTOS ANTI-HEMORRAGICOS;62969589000198 - CSL BEHRING COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;VALIDO;FATOR XIII DE COAGULACAO;Sim;2025;outros_produtos_anti-hemorragicos
MEDICAMENTO;FIBRYGA;26/02/2020;BIOLOGICO;139710018.0;2030-01-02;25351739839201810;FRACOES DO SANGUE OU PLASMA EXCETO GAMAGLOBULINA;02552927000160 - OCTAPHARMA BRASIL LTDA;VALIDO;FIBRINOGENIO;Sim;2030;fracoes_do_sangue_ou_plasma_exceto_gamaglobulina
MEDICAMENTO;FIGATIL;27/12/2000;FITOTERAPICO;100660019.0;2027-01-10;2599200724553;COLAGOGOS, COLERETICOS E HEPATOPROTETORES + FITOTERAPICO COMPOSTO;84684620000187 - LABORATORIO CATARINENSE LTDA;VALIDO;CYNARA SCOLYMUS L. +  PEUMUS BOLDUS MOLINA;Sim;2027;colagogos,_colereticos_e_hepatoprotetores_+_fitoterapico_composto
MEDICAMENTO;FIGLON;17/07/2017;ESPECIFICO;155840546.0;2027-01-07;25351300041201709;OUTROS PRODUTOS PARA O APARELHO DIGESTIVO E METABOLISMO;05161069000110 - BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A;VALIDO;BETAINA +  CITRATO DE COLINA +  RACEMETIONINA;Sim;2027;outros_produtos_para_o_aparelho_digestivo_e_metabolismo
MEDICAMENTO;FIL;19/04/2021;BIOLOGICO;155370095.0;2031-01-04;25351544423201734;OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE;64171697000146 - ACCORD FARMACEUTICA LTDA;VALIDO;FILGRASTIM;Sim;2031;outros_produtos_que_atuam_no_sangue_e_hematopoiese
MEDICAMENTO;FILGRASTIM;24/12/2018;SIMILAR;105730537.0;2026-01-01;25351693810201884;OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE;60659463002992 - ACHE LABORATORIOS FARMACEUTICOS S.A;VALIDO;FILGRASTIM;Sim;2026;outros_produtos_que_atuam_no_sangue_e_hematopoiese
MEDICAMENTO;FILGRASTINE;30/03/2005;BIOLOGICO;116370058.0;2030-01-03;25351193564200206;OUTROS PRODUTOS QUE ATUAM NO SANGUE E HEMATOPOIESE;58430828000160 - BLAU FARMACEUTICA S.A.;VALIDO;FILGRASTIM;Sim;2030;outros_produtos_que_atuam_no_sangue_e_hematopoiese
MEDICAMENTO;FILINAR;14/09/2015;SIMILAR;100431158.0;2025-01-09;25351529648201418;BRONCODILATADORES;61190096000192 - EUROFARMA LABORATORIOS S.A.;VALIDO;ACEBROFILINA;Sim;2025;broncodilatadores
MEDICAMENTO;FILINAR G;10/06/2013;NOVO;100431086.0;2028-01-06;25351126001201165;BRONCODILATADORES;61190096000192 - EUROFARMA LABORATORIOS S.A.;VALIDO;ACEBROFILINA;Sim;2028;broncodilatadores
MEDICAMENTO;FILMCEL;21/10/2002;NOVO;101470059.0;2028-01-10;2500100273286;EMOLIENTES E PROTETORES OFTALMICOS;43426626000177 - ALLERGAN PRODUTOS FARMACEUTICOS LTDA;VALIDO;HIPROMELOSE;Sim;2028;emolientes_e_protetores_oftalmicos
